Date Consolidated,Day of Transaction,Time of Transaction,CustomerID,StoreID,EmployeeID,ProductID,Amount,QTY,Cost
4/30/2017,17,11:16:07,8BEV,3,19,A1785,15.323,1,9.38
4/30/2017,19,13:08:40,7GJE,24,147,A1785,8.556,1,3.36
4/30/2017,7,13:56:27,7MWD,6,24,A1785,8.556,1,3.416
4/30/2018,13,10:47:38,2GPM,12,68,A1784,35.532,5,3.441
4/30/2018,18,14:12:07,7FKA,14,95,A1784,19.586,5,14.69
4/30/2018,3,11:08:12,7FLL,13,95,A1784,31.566,1,14.968
4/30/2018,30,11:08:12,7NFV,13,90,A1784,3.326,1,0.83
4/30/2018,16,17:32:17,5CLR,13,86,A1784,6.2088,1,4.776
4/30/2018,10,10:20:16,5CPV,13,99,A1784,6.382,1,4.633
4/30/2018,7,16:25:44,5CLG,15,95,A1783,232.023,77,44.896
4/30/2018,16,10:20:16,8BLG,24,142,A1783,599.2142,18,460.934
4/30/2018,15,14:55:21,5CJK,15,87,A1783,122.8,8,37.714
4/30/2018,9,14:13:25,5LAR,13,96,A1783,5.36,2,4.338
4/30/2018,11,16:33:50,7FKW,16,114,A1783,69.13,2,43.691
4/30/2018,8,11:59:33,5BTP,15,81,A1783,65.35,2,34.966
4/30/2018,11,17:21:07,7NDK,5,22,A1783,15.329,1,3.774
4/30/2018,16,12:45:12,2ENA,1,15,A1783,6.299,1,1.663
4/30/2018,8,18:38:35,5LBC,14,92,A1783,15.528,1,1.391
4/30/2018,22,17:10:40,7NJQ,4,32,A1783,5.018,1,0.43
4/30/2018,25,14:28:04,7NFV,14,88,A1783,1.4742,1,1.134
4/30/2017,5,16:41:46,2ENA,1,19,A1782,109.056,10,63.168
3/31/2017,4,15:22:14,2ENA,2,16,A1782,96.288,8,34.613
4/30/2018,7,13:58:54,2ENA,1,14,A1782,155.066,7,84.8
2/28/2017,28,11:44:14,2ENA,1,10,A1782,53.86,7,44.77
2/28/2017,12,10:59:17,2EMH,2,13,A1782,12.195,2,8.336
3/31/2017,17,14:43:23,2EMH,2,16,A1782,5.3079,1,4.083
4/30/2018,4,10:08:18,2ENA,3,19,A1781,26.605,1,16.3
4/30/2018,8,11:40:52,2ELV,1,4,A1780,28.616,1,16.8
4/30/2018,23,10:08:42,2ENA,2,5,A1780,22.35,1,14
4/30/2017,18,13:41:17,2ENA,3,11,A1779,95.368,9,39.878
3/31/2017,14,14:00:12,2ENA,2,4,A1779,56.609,7,46.717
2/28/2017,14,11:11:13,2EMH,3,12,A1779,56.5084,6,43.468
2/28/2017,22,14:05:18,2ENA,1,10,A1779,62.881,6,39.48
4/30/2018,3,18:09:03,2ENA,2,2,A1779,53.82,3,36
3/31/2017,24,16:30:21,2EMH,3,16,A1779,9.55,2,8.318
4/30/2018,30,10:17:49,2ELV,3,2,A1778,21.312,1,13.3
4/30/2018,24,11:21:48,2ENA,2,20,A1778,13.622,1,9
4/30/2017,15,15:26:54,2ENA,3,4,A1777,102.26,9,39.418
4/30/2018,8,9:09:42,2ENA,1,16,A1777,186.635,8,98.4
3/31/2017,1,15:17:55,2ENA,3,18,A1777,85.652,8,30.666
2/28/2017,14,15:40:13,2ENA,2,20,A1777,56.8,5,34.898
2/28/2017,28,15:40:13,2EMH,3,12,A1777,5.6368,2,4.336
3/31/2017,22,14:12:34,2EMH,2,12,A1777,0.155,1,0.118
4/30/2018,8,14:12:34,2ELV,1,13,A1776,66.992,2,46.6
4/30/2018,21,14:07:08,2ENA,1,11,A1776,57.72,2,44.4
4/30/2018,20,14:07:08,5BBC,15,87,A1775,3.51,1,0.913
4/30/2018,20,16:56:30,7FKW,16,104,A1775,0.686,1,0.374
4/30/2018,28,10:33:03,7NFV,15,95,A1774,5.4249,1,4.173
4/30/2018,14,11:01:13,2HKH,3,7,A1773,163.855,12,109.414
4/30/2018,13,11:16:01,2HKM,3,15,A1773,2.189,1,1.713
4/30/2018,14,14:36:56,7FLL,13,95,A1773,0.256,1,0.198
2/28/2017,11,13:45:14,7FDH,5,22,A1772,56.5448,5,43.496
4/30/2017,18,17:23:42,7FDH,5,35,A1772,8.506,1,3.983
3/31/2017,19,15:23:23,7FDH,4,40,A1772,5.3404,1,4.108
4/30/2018,6,17:19:17,7FDH,5,28,A1772,2.018,1,1.384
4/30/2017,5,9:49:39,7GJE,24,149,A1771,138.899,22,96.766
3/31/2017,17,12:47:07,7GJE,25,145,A1771,165.565,21,83.393
2/28/2017,5,14:25:22,7GJE,25,143,A1771,135.025,19,74.818
4/30/2018,17,14:31:57,8BDK,22,129,A1771,50.506,8,37.13
3/31/2017,24,15:49:13,5CRM,14,86,A1771,50.153,4,38.376
2/28/2017,6,12:10:22,5CRM,14,92,A1771,64.9142,4,49.934
4/30/2017,19,12:46:18,5CRM,14,85,A1771,57.8032,2,44.464
4/30/2018,7,18:57:36,7NPR,6,35,A1771,5.632,1,3.19
3/31/2017,26,15:40:58,7GHR,23,148,A1771,2.882,1,1.41
4/30/2018,14,14:05:18,9AAR,5,26,A1771,1.222,1,0.94
2/28/2017,5,10:44:03,7GHR,25,148,A1771,0.961,1,0.47
4/30/2018,16,10:59:37,2EUE,10,69,A1770,86.192,10,30.364
4/30/2018,1,13:06:11,5CPD,15,98,A1770,125.001,6,74.143
4/30/2018,25,14:28:14,2ETT,1,9,A1770,15.52,4,3.967
4/30/2018,5,14:09:45,5CTU,18,111,A1770,29.818,3,17.908
4/30/2018,23,13:00:10,2ENA,1,20,A1770,39.331,3,0.14
4/30/2018,1,10:08:01,7NPN,4,30,A1770,28.3,3,14.343
4/30/2018,4,16:43:30,2HLJ,10,71,A1770,16.081,2,9.899
4/30/2018,18,10:42:25,8BLW,8,48,A1770,23.592,2,7.441
4/30/2018,7,11:37:39,2EUC,12,65,A1770,15.666,1,10.08
4/30/2018,19,17:03:23,7NBE,15,98,A1770,19.331,1,6.867
4/30/2018,21,11:08:24,9ABT,6,38,A1770,16.588,1,6.344
4/30/2018,12,16:51:49,2GPM,10,69,A1770,8.568,1,3.6
4/30/2018,20,11:25:55,7NTP,6,39,A1770,8.965,1,3.364
4/30/2018,17,15:06:52,5FUU,15,98,A1770,13.66,1,0.049
4/30/2018,7,16:43:58,7FVA,24,149,A1770,5.968,1,4.113
4/30/2018,14,11:55:31,9ACB,4,35,A1770,6.525,1,1.304
4/30/2018,30,14:01:24,8CPA,12,78,A1770,2.956,1,1.037
4/30/2018,18,17:13:26,2HKU,2,7,A1770,1.685,1,0.349
4/30/2018,2,11:22:58,8BLG,25,144,A1770,0.481,1,0.37
4/30/2018,18,16:30:15,2HMQ,2,12,A1769,632.052,35,440.746
4/30/2018,13,15:22:10,2HKQ,10,77,A1769,185.681,21,143.948
4/30/2018,15,15:51:39,2HLJ,12,61,A1769,115.126,18,74.764
4/30/2018,5,14:34:10,2EEW,3,9,A1769,1135.4642,17,873.434
4/30/2018,2,15:10:49,2EGU,2,15,A1769,195.066,16,118.843
4/30/2018,10,9:21:05,2HMR,1,16,A1769,155.68,15,94.844
4/30/2018,5,16:24:46,2EPK,3,5,A1769,185.635,14,93.434
4/30/2018,5,14:27:05,5BTP,14,86,A1769,166.666,14,67.443
4/30/2018,11,12:43:27,7MED,25,150,A1769,215.525,13,74.443
4/30/2018,6,10:08:29,2EUJ,10,78,A1769,162.61,13,76.374
4/30/2018,5,10:15:52,5LCM,13,93,A1769,156.016,12,33.097
4/30/2018,13,12:30:38,7FWU,20,139,A1769,166.632,12,80.476
4/30/2018,11,16:34:09,7NCC,20,140,A1769,161.952,11,83.06
4/30/2018,6,14:30:05,9ADI,9,57,A1769,161.806,10,66.836
4/30/2018,30,14:03:12,2EUA,1,14,A1769,133.83,9,39.413
4/30/2018,21,11:54:55,2EUC,11,71,A1769,82.216,9,13.303
4/30/2018,24,17:33:50,8BEU,2,9,A1769,68.816,8,39.446
4/30/2018,16,12:53:23,2HMH,10,78,A1769,100.965,8,34.314
4/30/2018,18,17:38:07,2END,10,72,A1769,561.2542,7,431.734
4/30/2018,8,11:51:31,7NHU,20,122,A1769,86.606,7,48.444
4/30/2018,9,10:31:57,8BFL,11,79,A1769,581.2339,7,447.103
4/30/2018,7,12:42:16,2HLK,2,14,A1769,86.822,6,44.864
4/30/2018,7,14:11:45,7NPN,5,28,A1769,66.526,6,39.301
4/30/2018,1,14:24:57,8BMT,1,10,A1769,56.696,4,31.638
4/30/2018,26,11:53:32,2HLE,10,61,A1769,58.806,4,49.784
4/30/2018,17,16:37:35,5CKU,13,84,A1769,61.06,4,8.136
4/30/2018,16,14:23:36,7FKA,15,99,A1769,60.515,3,41.144
4/30/2018,13,12:46:26,7NKR,21,133,A1769,35.216,3,17.498
4/30/2018,6,11:21:49,7NMQ,23,143,A1769,35.696,3,19.778
4/30/2018,13,15:01:20,9ABT,4,31,A1769,36.566,2,13.004
4/30/2018,30,16:10:21,8BKN,5,23,A1769,26.992,2,14.166
4/30/2018,20,17:15:20,2EDL,15,85,A1769,26.512,2,0
4/30/2018,17,13:49:38,6CTQ,6,34,A1769,23.256,2,10.348
4/30/2018,27,14:55:42,7NFV,15,95,A1769,21.505,2,10.43
4/30/2018,17,12:49:28,7NJJ,21,136,A1769,15.525,2,10.43
4/30/2018,16,16:07:47,5CPD,14,100,A1769,13.161,1,7.084
4/30/2018,6,11:07:12,7FRJ,5,33,A1769,12.26,1,3.03
4/30/2018,21,14:23:39,8BLG,23,148,A1769,12.591,1,8.676
4/30/2018,18,16:02:17,5CFC,13,93,A1769,13.815,1,6.337
4/30/2018,17,11:47:40,7NUB,7,51,A1769,8.526,1,6.138
4/30/2018,27,17:04:59,7NUV,13,87,A1769,11.896,1,4.978
4/30/2018,6,16:36:17,5FUU,13,91,A1769,5.685,1,4.193
4/30/2018,26,9:47:30,7NBE,15,85,A1769,6.668,1,4.488
4/30/2018,16,17:38:37,8BBC,20,133,A1769,6.192,1,4.414
4/30/2018,2,12:07:47,9ACB,6,32,A1769,6.986,1,4.04
4/30/2018,22,12:07:47,6CAH,21,125,A1769,2.252,1,1.364
4/30/2018,5,13:41:11,6BLU,22,133,A1769,1.311,1,0.684
4/30/2018,15,14:43:04,7FLA,21,124,A1769,1.186,1,0.608
4/30/2018,15,16:32:06,7NTP,4,24,A1769,1.665,1,0.381
4/30/2018,26,13:18:12,7MVL,15,95,A1769,1.316,1,0
4/30/2018,24,16:26:21,7MED,23,145,A1768,639.198,34,139.366
4/30/2018,21,14:10:39,5RBG,15,95,A1768,268.886,31,94.336
4/30/2018,23,12:45:28,7NDK,5,29,A1768,262.929,28,113.398
4/30/2018,10,16:19:07,7FNG,4,37,A1768,169.556,18,89.434
4/30/2018,7,14:16:51,9ADI,7,49,A1768,132.665,16,66.446
4/30/2018,28,11:52:44,2HMR,2,16,A1768,132.696,15,37.846
4/30/2018,22,9:43:40,7FKP,20,129,A1768,158.296,14,34.714
4/30/2018,21,13:25:53,5FUU,15,98,A1768,169.192,14,30.839
4/30/2018,5,9:10:18,7FKW,17,101,A1768,105.955,14,34.984
4/30/2018,13,13:11:37,5BTP,13,100,A1768,95.55,12,38.776
4/30/2018,29,15:47:24,5HNJ,12,70,A1768,110.06,11,31.883
4/30/2018,1,13:25:47,2HKQ,10,72,A1768,82.169,10,43.333
4/30/2018,11,11:31:06,2EEW,1,7,A1768,129.591,10,30.789
4/30/2018,8,12:07:19,5LBE,13,87,A1768,56.93,10,40.83
4/30/2018,15,11:12:21,2HMH,11,66,A1768,89.366,9,38.739
4/30/2018,30,13:22:38,7FQQ,17,108,A1768,59.13,8,49.4
4/30/2018,26,13:49:02,2END,11,63,A1768,81.529,8,49.336
4/30/2018,30,12:49:12,7NPN,4,35,A1768,56.959,7,48.314
4/30/2018,3,18:06:58,7NKR,20,121,A1768,56.999,6,14.971
4/30/2018,11,18:06:58,2EPK,3,9,A1768,61.266,6,43.441
4/30/2018,4,11:02:55,2EUA,3,10,A1768,61.366,5,43.418
4/30/2018,19,11:15:30,7NCC,22,130,A1768,55.016,5,44.611
4/30/2018,26,15:07:14,5CRM,13,88,A1768,578.1308,5,444.716
4/30/2018,13,13:55:48,5CKU,14,96,A1768,69.691,5,10.774
4/30/2018,29,14:31:27,2HLJ,10,74,A1768,26.602,4,16.961
4/30/2018,21,18:23:44,2EGU,2,6,A1768,60.362,4,16.334
4/30/2018,27,12:11:55,7NQH,5,39,A1768,66.556,4,34.8
4/30/2018,1,17:45:17,2EUJ,10,76,A1768,66.612,4,40.376
4/30/2018,6,15:10:28,2HMQ,3,14,A1768,36.065,4,16.434
4/30/2018,22,13:47:26,2EUC,11,76,A1768,84.0801,4,64.677
4/30/2018,2,10:23:10,7NFV,13,93,A1768,39.168,3,13.337
4/30/2018,24,10:14:39,2EDL,13,100,A1768,26.155,3,0
4/30/2018,16,12:55:59,5LBL,15,98,A1768,23.551,3,11.43
4/30/2018,30,14:09:02,5RBB,14,96,A1768,23.55,3,8.489
4/30/2018,12,10:34:22,6CTQ,5,36,A1768,19.992,2,14.948
4/30/2018,3,14:46:45,7FKA,13,87,A1768,16.165,2,9.386
4/30/2018,9,16:41:38,9ABT,6,21,A1768,36.65,2,9.171
4/30/2018,22,15:17:12,8BFL,12,62,A1768,187.7382,2,144.414
4/30/2018,2,16:19:54,5CFC,14,89,A1768,22.168,2,14.806
4/30/2018,11,16:19:54,7NMQ,24,147,A1768,15.816,2,7.083
4/30/2018,7,16:17:29,7FRJ,6,36,A1768,13.888,2,6.674
4/30/2018,21,12:22:08,8BMT,2,12,A1768,12.695,2,7.613
4/30/2018,4,12:22:08,8DBJ,7,57,A1768,9.826,1,4.8
4/30/2018,5,13:41:17,6BLU,20,126,A1768,5.952,1,4.916
4/30/2018,12,13:28:33,7NBE,14,84,A1768,9.158,1,4.606
4/30/2018,9,13:21:27,7NUB,8,53,A1768,5.682,1,4.301
4/30/2018,8,15:47:21,7FTH,24,143,A1768,6.183,1,4.3
4/30/2018,17,13:26:04,7NJJ,22,127,A1768,3.686,1,1.667
4/30/2018,19,17:06:09,7FVA,25,149,A1768,5.266,1,1.488
4/30/2018,20,15:09:59,6CAH,22,121,A1768,2.619,1,1.494
4/30/2018,5,17:35:21,8BLT,5,26,A1768,1.692,1,0.834
4/30/2018,5,13:58:55,5BBC,14,81,A1768,1.396,1,0.834
4/30/2018,25,9:41:12,7NTP,5,40,A1768,1.228,1,0.438
4/30/2018,19,16:53:44,9AAM,20,137,A1768,1.685,1,0.431
4/30/2018,13,13:32:58,7FLA,22,129,A1767,390.521,33,148.3
4/30/2018,26,14:09:17,2EEA,2,14,A1767,213.12,18,88.681
4/30/2018,30,12:35:51,7MVL,13,81,A1767,265.99,17,0
4/30/2018,12,16:59:10,7FWU,20,140,A1767,190.095,15,63.43
4/30/2018,25,11:55:32,2HMQ,1,16,A1767,95.626,8,37.8
4/30/2018,22,13:02:57,2EUA,1,3,A1767,115.986,8,30.836
4/30/2018,5,10:45:36,2HLJ,11,69,A1767,50.008,8,36.664
4/30/2018,22,10:08:49,8BFL,11,65,A1767,574.3959,6,441.843
4/30/2018,20,15:57:03,2HMR,3,18,A1767,68.551,5,17.633
4/30/2018,8,16:12:35,2EUJ,11,71,A1767,59.985,4,40.983
4/30/2018,23,12:39:46,2HMH,12,64,A1767,65.512,4,18.9
4/30/2018,2,19:47:56,9ABT,4,21,A1767,55.019,4,16.63
4/30/2018,29,13:00:10,7FKA,15,96,A1767,61.868,3,13.3
4/30/2018,13,13:23:24,8BMT,3,16,A1767,51.2382,3,39.414
4/30/2018,13,13:23:24,8CWW,11,61,A1767,15.1632,2,11.664
4/30/2018,16,16:42:13,2HKM,1,2,A1767,21.605,1,3.841
4/30/2018,17,15:41:37,2END,12,79,A1767,13.166,1,3.94
4/30/2018,14,10:35:32,6CTQ,5,23,A1767,8.568,1,4.44
4/30/2018,8,13:04:20,5CFC,13,93,A1767,8.526,1,1.448
4/30/2018,6,17:44:32,2EGU,1,19,A1767,6.12,1,4.944
4/30/2018,12,16:18:33,7NUB,7,43,A1767,6.535,1,4.43
4/30/2018,26,15:04:01,7NHU,20,135,A1767,6.519,1,1.8
4/30/2018,8,16:46:10,7NTP,6,33,A1767,5.588,1,1.34
4/30/2018,2,12:28:02,2EPK,2,17,A1767,6.065,1,1.33
4/30/2018,12,12:22:30,5HNJ,11,66,A1767,2.619,1,1.011
4/30/2018,5,17:27:51,6CAH,20,135,A1767,3.608,1,0.464
4/30/2018,23,19:19:51,7NBE,15,87,A1767,2.598,1,0.66
4/30/2018,24,13:50:05,7MRN,5,21,A1767,1.662,1,0.917
4/30/2018,13,13:12:39,7FKW,18,103,A1767,1.009,1,0.664
4/30/2018,24,17:56:46,9AAM,22,124,A1767,0.868,1,0.43
4/30/2018,21,8:13:09,9ACB,5,22,A1767,1.662,1,0.331
4/30/2018,1,10:01:59,7MED,23,144,A1767,0.868,1,0.314
4/30/2018,22,12:37:03,5CRM,15,88,A1767,2.66,1,0.003
4/30/2018,8,13:56:09,7QKU,25,148,A1766,56.9829,10,43.833
4/30/2018,10,11:49:04,7ELV,23,143,A1766,29.359,8,19.497
4/30/2018,21,13:29:49,7FTT,13,90,A1766,29.952,7,13.869
4/30/2018,21,11:46:18,8CWV,15,93,A1766,19.152,6,14.434
4/30/2018,23,14:58:46,7FTC,13,100,A1766,15.391,5,13.034
4/30/2018,4,13:29:49,2EMH,2,11,A1766,18.229,4,10.836
4/30/2018,21,16:56:47,5TCD,16,108,A1766,15.293,4,9.734
4/30/2018,12,14:32:13,7FLF,20,131,A1766,16.513,4,9.469
4/30/2018,16,13:44:01,7NFV,14,84,A1766,10.199,3,7.417
4/30/2018,6,14:58:16,7GJE,25,143,A1766,10.551,3,7.174
4/30/2018,20,17:21:40,7NJP,7,48,A1766,9.515,3,6.833
4/30/2018,30,13:09:11,5LCR,14,93,A1766,10.159,3,6.934
4/30/2018,27,13:09:11,7NPR,5,36,A1766,8.229,3,6.33
4/30/2018,13,11:47:22,7NJF,25,142,A1766,8.596,3,6.768
4/30/2018,13,11:47:22,7NTP,4,25,A1766,9.235,3,6.684
4/30/2018,27,11:47:22,5NPG,16,115,A1766,9.126,3,6.481
4/30/2018,8,11:35:18,6CTQ,4,21,A1766,8.588,3,6.466
4/30/2018,22,9:30:30,9ADJ,6,25,A1766,9.019,3,4.394
4/30/2018,15,16:01:51,8CLJ,15,83,A1766,8.325,2,3.784
4/30/2018,16,13:01:41,6CBP,22,138,A1766,5.98,2,4.834
4/30/2018,4,13:22:11,9ADF,4,40,A1766,8.295,2,3.306
4/30/2018,24,12:58:12,9ADI,8,44,A1766,5.183,2,3.147
4/30/2018,15,10:47:35,7FTW,23,144,A1766,5.285,2,3.077
4/30/2018,18,14:58:06,5LAU,15,98,A1766,6.835,2,4.943
4/30/2018,29,9:40:29,7GHR,25,144,A1766,8.295,2,4.944
4/30/2018,11,13:09:32,5CRK,15,90,A1766,5.659,2,4.837
4/30/2018,30,16:52:46,5LCA,13,99,A1766,5.899,2,4.833
4/30/2018,18,15:48:05,9ADL,8,55,A1766,5.506,2,4.867
4/30/2018,8,11:23:19,7NHU,20,127,A1766,5.505,2,4.491
4/30/2018,30,14:35:58,6CAH,21,127,A1766,5.103,2,4.333
4/30/2018,19,15:35:07,8BKK,24,149,A1766,5.966,2,4.008
4/30/2018,28,15:23:04,7NUD,24,150,A1766,6.966,2,3.867
4/30/2018,15,13:56:00,7FKP,20,129,A1766,5.892,2,3.866
4/30/2018,14,15:52:07,7EAM,6,34,A1766,6.32,2,3.773
4/30/2018,23,15:55:54,8BAB,25,146,A1766,6.605,2,4.674
4/30/2018,1,10:47:07,8BMT,2,9,A1766,5.53,1,3.684
4/30/2018,26,8:36:29,8BBJ,21,134,A1766,6.298,1,3.383
4/30/2018,6,10:46:05,7NLN,5,38,A1766,6.329,1,3.8
4/30/2018,17,14:12:18,5DLL,15,88,A1766,5.135,1,3.143
4/30/2018,15,11:38:50,5LBH,13,96,A1766,6.511,1,3.143
4/30/2018,21,12:09:42,5CNG,13,93,A1766,5.356,1,3.141
4/30/2018,24,13:26:43,2EUC,11,76,A1766,3.932,1,3.136
4/30/2018,10,9:29:17,5LCK,15,86,A1766,6.212,1,4.904
4/30/2018,4,9:03:04,6ETN,8,59,A1766,6.3648,1,4.896
4/30/2018,7,13:34:43,5CJK,13,100,A1766,6.058,1,4.66
4/30/2018,6,13:34:43,8BFQ,15,85,A1766,6.662,1,4.638
4/30/2018,23,16:26:15,7HGA,9,52,A1766,5.7447,1,4.419
4/30/2018,10,14:10:46,7EMQ,24,143,A1766,5.7447,1,4.419
4/30/2018,12,17:06:28,7NUV,14,88,A1766,3.05,1,1.89
4/30/2018,25,9:16:22,8BDD,5,23,A1766,3.65,1,1.76
4/30/2018,3,13:39:11,5BTP,14,85,A1766,5.6771,1,4.367
4/30/2018,27,13:33:03,7FMW,23,141,A1766,5.4288,1,4.176
4/30/2018,24,12:06:46,7FUH,23,143,A1766,5.4288,1,4.176
4/30/2018,14,9:12:54,7KAF,8,49,A1766,5.4223,1,4.171
4/30/2018,8,13:33:03,7GBF,8,44,A1766,2.563,1,1.8
4/30/2018,27,10:13:48,7EFT,7,55,A1766,5.408,1,4.16
4/30/2018,13,11:27:05,8BEQ,1,6,A1766,5.3352,1,4.104
4/30/2018,1,15:04:30,5CHW,14,87,A1766,5.3209,1,4.093
4/30/2018,14,9:54:08,9ADE,4,37,A1766,3.653,1,1.986
4/30/2018,12,9:25:35,7FRK,22,125,A1766,2.808,1,1.68
4/30/2018,29,12:08:04,5KRT,13,91,A1766,2.656,1,1.377
4/30/2018,22,18:42:09,5DLH,14,89,A1766,2.682,1,1.337
4/30/2018,29,10:29:29,7FTR,20,129,A1766,2.502,1,1.693
4/30/2018,15,12:35:09,7HBH,23,150,A1766,2.331,1,1.694
4/30/2018,6,13:28:38,7MNE,8,53,A1766,2.565,1,1.689
4/30/2018,17,11:42:36,7FWW,21,135,A1766,2.606,1,1.44
4/30/2018,4,11:11:29,7FWT,20,139,A1766,1.536,1,1.331
4/30/2018,23,12:46:32,2EUA,3,5,A1766,2.15,1,1.49
4/30/2018,21,19:35:02,5CHB,14,94,A1766,1.58,1,1.41
4/30/2018,23,11:03:33,7FQW,22,121,A1766,1.861,1,1.403
4/30/2018,21,14:32:17,7FWU,21,124,A1766,1.535,1,1.163
4/30/2018,24,14:32:17,6BCM,24,150,A1766,1.86,1,1.136
4/30/2018,13,14:32:17,5CPQ,15,100,A1766,1.58,1,0.967
4/30/2018,16,11:37:59,9ABT,6,28,A1766,1.315,1,0.734
4/30/2018,25,13:54:57,7FUF,6,28,A1766,0.566,1,0.484
4/30/2018,7,12:15:38,7NJM,5,30,A1766,0.696,1,0.483
4/30/2018,16,12:10:06,2FCQ,3,2,A1766,0.696,1,0.479
4/30/2018,17,12:10:06,7NLF,7,54,A1766,0.502,1,0.468
4/30/2018,27,12:10:06,7NJQ,4,32,A1766,0.639,1,0.494
4/30/2018,15,12:10:06,5BBC,13,95,A1766,0.6019,1,0.463
4/30/2018,12,11:35:45,7GBN,7,42,A1766,0.5668,1,0.436
4/30/2018,6,11:35:45,7NCC,21,131,A1766,0.5668,1,0.436
4/30/2018,20,11:02:13,6CWQ,4,32,A1766,0.293,1,0.19
4/30/2018,11,10:17:35,7ELV,23,148,A1765,57.7668,10,44.436
4/30/2018,18,15:04:16,7QKU,23,148,A1765,52.2353,9,40.181
4/30/2018,16,13:40:20,5LAU,15,90,A1765,22.651,7,16.388
4/30/2018,4,13:27:49,7FTT,15,93,A1765,29.502,7,13.664
4/30/2018,11,10:57:03,5BTP,15,88,A1765,23.355,6,14.984
4/30/2018,24,11:48:23,8CWV,15,96,A1765,15.569,5,13.031
4/30/2018,19,12:19:54,7FTC,15,81,A1765,16.535,5,14.33
4/30/2018,4,15:34:20,7GHR,25,148,A1765,15.38,4,10.389
4/30/2018,8,13:55:33,5LAT,15,81,A1765,16.981,4,9.731
4/30/2018,6,10:48:32,8CLJ,15,95,A1765,16.56,4,10.143
4/30/2018,10,15:43:10,7NQQ,6,35,A1765,13.656,4,8.077
4/30/2018,9,9:17:39,7NUD,25,146,A1765,15.362,4,9.667
4/30/2018,15,11:46:35,7FLF,21,128,A1765,16.516,4,9.469
4/30/2018,21,9:17:39,7NFV,13,97,A1765,12.502,4,8.786
4/30/2018,20,13:02:36,9ADI,9,57,A1765,12.656,4,8.989
4/30/2018,20,14:55:27,7GJE,25,146,A1765,12.835,4,8.69
4/30/2018,23,10:58:08,9ACO,25,150,A1765,11.052,4,9.048
4/30/2018,3,12:52:13,2HKH,2,13,A1765,13.896,4,8.661
4/30/2018,8,10:37:26,7HFV,23,147,A1765,13.823,4,9.636
4/30/2018,6,12:29:49,5CQA,13,96,A1765,11.936,3,8.413
4/30/2018,25,11:16:14,5CNG,13,85,A1765,13.598,3,7.976
4/30/2018,26,10:10:49,5CQE,14,82,A1765,11.103,3,7.738
4/30/2018,5,11:48:59,5CHW,15,94,A1765,13.605,3,8.093
4/30/2018,27,13:57:33,7HBH,23,150,A1765,10.326,3,7.491
4/30/2018,11,11:22:10,5TCD,18,119,A1765,10.666,3,6.744
4/30/2018,20,11:25:50,8BFT,16,113,A1765,9.826,3,6.663
4/30/2018,8,14:51:40,7FTW,25,148,A1765,9.369,3,6.348
4/30/2018,23,9:54:39,2EGU,1,4,A1765,10.853,3,6.316
4/30/2018,4,9:54:39,7FLL,13,82,A1765,8.3603,3,6.431
4/30/2018,24,13:46:35,7NTP,5,36,A1765,8.208,2,6.104
4/30/2018,19,12:21:36,5CFC,14,90,A1765,10.32,2,3.803
4/30/2018,17,8:50:59,5CPQ,14,88,A1765,9.659,2,3.803
4/30/2018,14,9:54:39,5CFE,14,97,A1765,5.993,2,3.799
4/30/2018,16,9:54:39,5LCR,13,84,A1765,8.626,2,3.736
4/30/2018,6,15:02:44,5KRT,15,87,A1765,5.368,2,4.783
4/30/2018,25,9:24:34,5CRK,14,94,A1765,8.558,2,3.36
4/30/2018,18,17:59:35,6ETN,8,42,A1765,5.061,2,3.343
4/30/2018,24,17:59:35,7NHU,20,131,A1765,9.085,2,3.439
4/30/2018,14,13:57:17,5CJK,15,90,A1765,8.688,2,3.319
4/30/2018,5,15:13:49,5LCA,14,94,A1765,8.69,2,3.471
4/30/2018,6,10:48:55,5BBC,14,82,A1765,6.16,2,3.943
4/30/2018,17,13:10:23,8BMT,1,20,A1765,5.505,2,4.846
4/30/2018,22,16:06:22,7NJF,25,148,A1765,5.666,2,4.393
4/30/2018,5,12:19:04,5CUF,15,86,A1765,6.331,2,3.99
4/30/2018,30,15:48:44,5CLG,14,96,A1765,5.653,2,4.334
4/30/2018,9,14:26:47,2HKM,1,1,A1765,6.655,2,4.064
4/30/2018,24,14:26:47,7NLF,9,42,A1765,5.965,2,4.469
4/30/2018,9,13:56:41,7EMQ,23,146,A1765,6.562,2,4.433
4/30/2018,3,15:28:12,5LCK,14,98,A1765,5.965,2,4.109
4/30/2018,1,11:34:09,8DBW,22,124,A1765,6.651,2,3.91
4/30/2018,11,11:07:50,5CFP,14,87,A1765,6.32,2,3.869
4/30/2018,20,9:13:56,7FTR,21,121,A1765,6.156,2,3.866
4/30/2018,18,10:06:01,7FWU,20,122,A1765,5.512,2,3.749
4/30/2018,18,15:44:03,8BAB,24,146,A1765,6.912,2,3.304
4/30/2018,1,13:34:21,7GBF,9,47,A1765,9.49,2,7.3
4/30/2018,28,13:34:21,5CHB,13,85,A1765,6.565,1,3.384
4/30/2018,9,17:16:01,8BBJ,20,133,A1765,6.298,1,3.383
4/30/2018,5,15:55:43,5BUN,15,97,A1765,6.858,1,4.803
4/30/2018,30,14:49:49,7GEL,24,143,A1765,6.861,1,3.174
4/30/2018,22,17:20:20,5LBD,13,89,A1765,3.991,1,3.144
